latitude,longitude,time,thetao,so,uo,vo,zos,mlotst,bottomT,siconc,sithick,usi,vsi
23.494699999999987,-51.086300000000016,2013-06-03 05:44:00,25.353448739448,37.393692604481465,-0.13439483226372068,0.27238974759537393,0.06175470988586632,20.406786615512452,1.6818695293338877,,,0.0,0.0
23.494699999999987,-51.086300000000016,2013-06-03 08:44:00,25.35738773893997,37.39385848707309,-0.13445812395658144,0.2717789917114167,0.06225034444666175,20.634807338109688,1.6818608603035132,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 02:44:00,25.458034255527078,37.438102973240206,-0.1204368741520585,0.27401526965601386,0.07165626618277242,18.38147672128249,1.6685610546611158,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 05:44:00,25.46927569618147,37.43846475909087,-0.12011777252573332,0.27438833731028556,0.07153889625865333,18.555111779093437,1.6686489818518881,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 08:44:00,25.480517136835864,37.438826544941534,-0.11979867089940814,0.27476140496455725,0.07142152633453422,18.728746836904385,1.6687369090426605,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 11:44:00,25.49175857749026,37.439188330792206,-0.11947956927308295,0.275134472618829,0.07130415641041513,18.902381894715333,1.6688248362334328,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 14:44:00,25.49797827720958,37.43922693367499,-0.11984585905741131,0.27399722557199846,0.07174565434292196,19.05964136789642,1.6689074583341321,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 17:44:00,25.503708050984017,37.43923400651212,-0.12027901629643756,0.2727126307494507,0.07224167596875816,19.215303223064833,1.668989562865068,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 20:44:00,25.509437824758454,37.43924107934925,-0.12071217353546382,0.27142803592690284,0.07273769759459436,19.370965078233247,1.6690716673960038,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-02 23:44:00,25.51516759853289,37.43924815218639,-0.12114533077449008,0.27014344110435506,0.07323371922043055,19.526626933401662,1.6691537719269396,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-03 02:44:00,25.520897372307328,37.43925522502352,-0.12157848801351633,0.26885884628180723,0.07372974084626675,19.682288788570077,1.6692358764578756,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-03 05:44:00,25.526627146081765,37.43926229786066,-0.12201164525254259,0.26757425145925945,0.07422576247210294,19.837950643738495,1.6693179809888115,,,0.0,0.0
23.494699999999987,-51.00330000000002,2013-06-03 08:44:00,25.532356919856202,37.439269370697794,-0.12244480249156883,0.2662896566367116,0.07472178409793914,19.99361249890691,1.6694000855197473,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 02:44:00,25.571416107004307,37.452163077127146,-0.10089057965242591,0.24862430169008573,0.08313091386298423,18.503030293643402,1.5917651509856312,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 05:44:00,25.584250742891534,37.45146109043625,-0.10079481426060917,0.2481735651751253,0.08297998400763969,18.673589554275242,1.5917691413487542,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 08:44:00,25.597085378778765,37.45075910374535,-0.10069904886879244,0.24772282866016487,0.08282905415229515,18.844148814907083,1.5917731317118773,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 11:44:00,25.60992001466599,37.450057117054456,-0.1006032834769757,0.24727209214520443,0.0826781242969506,19.014708075538923,1.5917771220750003,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 14:44:00,25.616186825481744,37.44916366004965,-0.10126895261700891,0.2454428869537578,0.08311655239632755,19.186575910498423,1.5917758073056985,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 17:44:00,25.62181287287589,37.448251523014214,-0.10200890805283236,0.2434791970133857,0.0836124788327505,19.35857141124599,1.5917739749625015,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 20:44:00,25.627438920270034,37.447339385978786,-0.10274886348865582,0.24151550707301359,0.08410840526917343,19.530566911993553,1.5917721426193048,,,0.0,0.0
23.494699999999987,-50.92030000000002,2013-06-02 23:44:00,25.63306496766418,37.44642724894336,-0.10348881892447927,0.23955181713264148,0.08460433170559638,19.70256241274112,1.5917703102761078,,,0.0,0.0
